repository,name,value
https://github.com/stephenhutchings/typicons.font,Number of stars,976.0
https://github.com/stephenhutchings/typicons.font,Number of forks,143.0
https://github.com/stephenhutchings/typicons.font,Number of contributors,6.0
https://github.com/stephenhutchings/typicons.font,Number of branches,1.0
https://github.com/smcllns/css-social-buttons,Number of contributors,21.0
https://github.com/smcllns/css-social-buttons,Number of commits,87.0
https://github.com/smcllns/css-social-buttons,Number of files,145.0
https://github.com/smcllns/css-social-buttons,Number of stars,1606.0
https://github.com/smcllns/css-social-buttons,Number of forks,294.0
https://github.com/smcllns/css-social-buttons,Number of branches,4.0
https://github.com/somerandomdude/Iconic,Number of files,14952.0
https://github.com/somerandomdude/Iconic,Number of contributors,5.0
https://github.com/somerandomdude/Iconic,Number of commits,54.0
https://github.com/somerandomdude/Iconic,Number of stars,2459.0
https://github.com/somerandomdude/Iconic,Number of forks,435.0
https://github.com/somerandomdude/Iconic,Number of branches,2.0
https://github.com/primer/octicons,Number of files,191.0
https://github.com/primer/octicons,Number of commits,127.0
https://github.com/primer/octicons,Number of contributors,21.0
https://github.com/primer/octicons,Number of stars,3592.0
https://github.com/primer/octicons,Number of forks,269.0
https://github.com/primer/octicons,Number of branches,4.0
https://github.com/erikflowers/weather-icons,Number of files,245.0
https://github.com/erikflowers/weather-icons,Number of contributors,16.0
https://github.com/erikflowers/weather-icons,Number of forks,408.0
https://github.com/erikflowers/weather-icons,Number of stars,3857.0
https://github.com/erikflowers/weather-icons,Number of commits,108.0
https://github.com/erikflowers/weather-icons,Number of branches,4.0
https://github.com/driftyco/ionicons,Number of files,1363.0
https://github.com/driftyco/ionicons,Number of contributors,13.0
https://github.com/driftyco/ionicons,Number of commits,86.0
https://github.com/driftyco/ionicons,Number of stars,10320.0
https://github.com/driftyco/ionicons,Number of forks,1114.0
https://github.com/driftyco/ionicons,Number of branches,3.0
https://github.com/google/material-design-icons,Number of files,58263.0
https://github.com/google/material-design-icons,Number of contributors,15.0
https://github.com/google/material-design-icons,Number of forks,5222.0
https://github.com/google/material-design-icons,Number of stars,27373.0
https://github.com/google/material-design-icons,Number of commits,119.0
https://github.com/google/material-design-icons,Number of branches,11.0
https://github.com/FortAwesome/Font-Awesome,Number of commits,1123.0
https://github.com/FortAwesome/Font-Awesome,Number of contributors,78.0
https://github.com/FortAwesome/Font-Awesome,Number of files,788.0
https://github.com/FortAwesome/Font-Awesome,Number of forks,8191.0
https://github.com/FortAwesome/Font-Awesome,Number of stars,47441.0
https://github.com/FortAwesome/Font-Awesome,Number of branches,14.0
https://github.com/theleagueof/chunk,Number of files,122.0
https://github.com/theleagueof/chunk,Number of stars,214.0
https://github.com/theleagueof/chunk,Number of contributors,1.0
https://github.com/theleagueof/chunk,Number of forks,22.0
https://github.com/theleagueof/chunk,Number of branches,1.0
https://github.com/theleagueof/chunk,Number of commits,1.0
https://github.com/klepas/open-baskerville,Number of files,264.0
https://github.com/klepas/open-baskerville,Number of stars,310.0
https://github.com/klepas/open-baskerville,Number of commits,83.0
https://github.com/klepas/open-baskerville,Number of forks,109.0
https://github.com/klepas/open-baskerville,Number of branches,4.0
https://github.com/klepas/open-baskerville,Number of contributors,5.0
https://github.com/theleagueof/junction,Number of forks,38.0
https://github.com/theleagueof/junction,Number of files,207.0
https://github.com/theleagueof/junction,Number of commits,6.0
https://github.com/theleagueof/junction,Number of stars,333.0
https://github.com/theleagueof/junction,Number of contributors,1.0
https://github.com/theleagueof/junction,Number of branches,1.0
https://github.com/theleagueof/ostrich-sans,Number of files,1534.0
https://github.com/theleagueof/ostrich-sans,Number of contributors,1.0
https://github.com/theleagueof/ostrich-sans,Number of forks,36.0
https://github.com/theleagueof/ostrich-sans,Number of stars,360.0
https://github.com/theleagueof/ostrich-sans,Number of commits,4.0
https://github.com/theleagueof/ostrich-sans,Number of branches,1.0
https://github.com/theleagueof/raleway,Number of files,284.0
https://github.com/theleagueof/raleway,Number of forks,45.0
https://github.com/theleagueof/raleway,Number of stars,496.0
https://github.com/theleagueof/raleway,Number of contributors,2.0
https://github.com/theleagueof/raleway,Number of branches,1.0
https://github.com/theleagueof/raleway,Number of commits,3.0
https://github.com/theleagueof/league-gothic,Number of files,1361.0
https://github.com/theleagueof/league-gothic,Number of stars,755.0
https://github.com/theleagueof/league-gothic,Number of forks,86.0
https://github.com/theleagueof/league-gothic,Number of contributors,2.0
https://github.com/theleagueof/league-gothic,Number of branches,1.0
https://github.com/theleagueof/league-gothic,Number of commits,34.0
https://github.com/adobe-fonts/source-serif-pro,Number of files,8318.0
https://github.com/adobe-fonts/source-serif-pro,Number of stars,1005.0
https://github.com/adobe-fonts/source-serif-pro,Number of forks,85.0
https://github.com/adobe-fonts/source-serif-pro,Number of commits,14.0
https://github.com/adobe-fonts/source-serif-pro,Number of branches,3.0
https://github.com/adobe-fonts/source-serif-pro,Number of contributors,3.0
https://github.com/larsenwork/Gidole,Number of files,4130.0
https://github.com/larsenwork/Gidole,Number of branches,1.0
https://github.com/larsenwork/Gidole,Number of forks,48.0
https://github.com/larsenwork/Gidole,Number of stars,1274.0
https://github.com/larsenwork/Gidole,Number of commits,174.0
https://github.com/larsenwork/Gidole,Number of contributors,3.0
https://github.com/be5invis/Iosevka,Number of files,62.0
https://github.com/be5invis/Iosevka,Number of contributors,9.0
https://github.com/be5invis/Iosevka,Number of commits,858.0
https://github.com/be5invis/Iosevka,Number of stars,1431.0
https://github.com/be5invis/Iosevka,Number of forks,56.0
https://github.com/be5invis/Iosevka,Number of branches,3.0
https://github.com/adobe-fonts/source-sans-pro,Number of files,39380.0
https://github.com/adobe-fonts/source-sans-pro,Number of contributors,9.0
https://github.com/adobe-fonts/source-sans-pro,Number of commits,177.0
https://github.com/adobe-fonts/source-sans-pro,Number of stars,1785.0
https://github.com/adobe-fonts/source-sans-pro,Number of forks,131.0
https://github.com/adobe-fonts/source-sans-pro,Number of branches,4.0
https://github.com/google/roboto,Number of files,7161.0
https://github.com/google/roboto,Number of forks,220.0
https://github.com/google/roboto,Number of stars,2570.0
https://github.com/google/roboto,Number of commits,487.0
https://github.com/google/roboto,Number of contributors,9.0
https://github.com/google/roboto,Number of branches,3.0
https://github.com/mozilla/Fira,Number of files,25014.0
https://github.com/mozilla/Fira,Number of contributors,9.0
https://github.com/mozilla/Fira,Number of commits,42.0
https://github.com/mozilla/Fira,Number of stars,3038.0
https://github.com/mozilla/Fira,Number of forks,202.0
https://github.com/mozilla/Fira,Number of branches,2.0
https://github.com/google/fonts,Number of files,5190.0
https://github.com/google/fonts,Number of stars,8182.0
https://github.com/google/fonts,Number of contributors,16.0
https://github.com/google/fonts,Number of commits,605.0
https://github.com/google/fonts,Number of forks,1196.0
https://github.com/google/fonts,Number of branches,5.0
https://github.com/adobe-fonts/source-code-pro,Number of files,46354.0
https://github.com/adobe-fonts/source-code-pro,Number of forks,931.0
https://github.com/adobe-fonts/source-code-pro,Number of commits,284.0
https://github.com/adobe-fonts/source-code-pro,Number of stars,9856.0
https://github.com/adobe-fonts/source-code-pro,Number of contributors,14.0
https://github.com/adobe-fonts/source-code-pro,Number of branches,3.0
https://github.com/perl-catalyst/catalyst-runtime,Number of commits,3785.0
https://github.com/perl-catalyst/catalyst-runtime,Number of contributors,94.0
https://github.com/perl-catalyst/catalyst-runtime,Number of branches,44.0
https://github.com/perl-catalyst/catalyst-runtime,Number of files,489.0
https://github.com/perl-catalyst/catalyst-runtime,Number of stars,239.0
https://github.com/perl-catalyst/catalyst-runtime,Number of forks,96.0
https://github.com/frappe/frappe,Number of commits,11316.0
https://github.com/frappe/frappe,Number of contributors,102.0
https://github.com/frappe/frappe,Number of files,1832.0
https://github.com/frappe/frappe,Number of stars,498.0
https://github.com/frappe/frappe,Number of branches,8.0
https://github.com/frappe/frappe,Number of forks,361.0
https://github.com/pakyow/pakyow,Number of files,644.0
https://github.com/pakyow/pakyow,Number of contributors,20.0
https://github.com/pakyow/pakyow,Number of commits,1356.0
https://github.com/pakyow/pakyow,Number of stars,722.0
https://github.com/pakyow/pakyow,Number of branches,6.0
https://github.com/pakyow/pakyow,Number of forks,58.0
https://github.com/kemalcr/kemal,Number of stars,1263.0
https://github.com/kemalcr/kemal,Number of contributors,35.0
https://github.com/kemalcr/kemal,Number of branches,1.0
https://github.com/kemalcr/kemal,Number of commits,501.0
https://github.com/kemalcr/kemal,Number of files,58.0
https://github.com/kemalcr/kemal,Number of forks,77.0
https://github.com/web2py/web2py,Number of commits,6242.0
https://github.com/web2py/web2py,Number of contributors,130.0
https://github.com/web2py/web2py,Number of files,906.0
https://github.com/web2py/web2py,Number of stars,1272.0
https://github.com/web2py/web2py,Number of branches,4.0
https://github.com/web2py/web2py,Number of forks,652.0
https://github.com/ninjaframework/ninja,Number of contributors,61.0
https://github.com/ninjaframework/ninja,Number of commits,1381.0
https://github.com/ninjaframework/ninja,Number of files,0.0
https://github.com/ninjaframework/ninja,Number of forks,460.0
https://github.com/ninjaframework/ninja,Number of stars,1570.0
https://github.com/ninjaframework/ninja,Number of branches,5.0
https://github.com/kraih/mojo,Number of commits,8425.0
https://github.com/kraih/mojo,Number of contributors,92.0
https://github.com/kraih/mojo,Number of files,335.0
https://github.com/kraih/mojo,Number of forks,424.0
https://github.com/kraih/mojo,Number of branches,8.0
https://github.com/kraih/mojo,Number of stars,1773.0
https://github.com/aspnetboilerplate/aspnetboilerplate,Number of files,1589.0
https://github.com/aspnetboilerplate/aspnetboilerplate,Number of contributors,60.0
https://github.com/aspnetboilerplate/aspnetboilerplate,Number of commits,2782.0
https://github.com/aspnetboilerplate/aspnetboilerplate,Number of stars,2123.0
https://github.com/aspnetboilerplate/aspnetboilerplate,Number of forks,1148.0
https://github.com/aspnetboilerplate/aspnetboilerplate,Number of branches,3.0
https://github.com/padrino/padrino-framework,Number of contributors,208.0
https://github.com/padrino/padrino-framework,Number of commits,4556.0
https://github.com/padrino/padrino-framework,Number of files,691.0
https://github.com/padrino/padrino-framework,Number of stars,2946.0
https://github.com/padrino/padrino-framework,Number of forks,470.0
https://github.com/padrino/padrino-framework,Number of branches,7.0
https://github.com/hanami/hanami,Number of commits,1292.0
https://github.com/hanami/hanami,Number of contributors,99.0
https://github.com/hanami/hanami,Number of files,935.0
https://github.com/hanami/hanami,Number of stars,3476.0
https://github.com/hanami/hanami,Number of forks,347.0
https://github.com/hanami/hanami,Number of branches,24.0
https://github.com/keithwhor/nodal,Number of files,129.0
https://github.com/keithwhor/nodal,Number of contributors,23.0
https://github.com/keithwhor/nodal,Number of commits,735.0
https://github.com/keithwhor/nodal,Number of forks,212.0
https://github.com/keithwhor/nodal,Number of branches,7.0
https://github.com/keithwhor/nodal,Number of stars,3923.0
https://github.com/derbyjs/derby,Number of stars,4170.0
https://github.com/derbyjs/derby,Number of commits,1710.0
https://github.com/derbyjs/derby,Number of branches,3.0
https://github.com/derbyjs/derby,Number of files,34.0
https://github.com/derbyjs/derby,Number of forks,240.0
https://github.com/derbyjs/derby,Number of contributors,27.0
https://github.com/NancyFx/Nancy,Number of commits,5157.0
https://github.com/NancyFx/Nancy,Number of contributors,257.0
https://github.com/NancyFx/Nancy,Number of files,1458.0
https://github.com/NancyFx/Nancy,Number of stars,4771.0
https://github.com/NancyFx/Nancy,Number of forks,1181.0
https://github.com/NancyFx/Nancy,Number of branches,2.0
https://github.com/jhipster/generator-jhipster,Number of contributors,279.0
https://github.com/jhipster/generator-jhipster,Number of commits,8778.0
https://github.com/jhipster/generator-jhipster,Number of files,1576.0
https://github.com/jhipster/generator-jhipster,Number of stars,5696.0
https://github.com/jhipster/generator-jhipster,Number of forks,1278.0
https://github.com/jhipster/generator-jhipster,Number of branches,5.0
https://github.com/cakephp/cakephp,Number of contributors,379.0
https://github.com/cakephp/cakephp,Number of commits,29065.0
https://github.com/cakephp/cakephp,Number of files,1285.0
https://github.com/cakephp/cakephp,Number of branches,20.0
https://github.com/cakephp/cakephp,Number of stars,6855.0
https://github.com/cakephp/cakephp,Number of forks,3100.0
https://github.com/revel/revel,Number of commits,1213.0
https://github.com/revel/revel,Number of contributors,109.0
https://github.com/revel/revel,Number of files,113.0
https://github.com/revel/revel,Number of stars,7711.0
https://github.com/revel/revel,Number of forks,1081.0
https://github.com/revel/revel,Number of branches,14.0
https://github.com/sinatra/sinatra,Number of contributors,337.0
https://github.com/sinatra/sinatra,Number of commits,3398.0
https://github.com/sinatra/sinatra,Number of files,277.0
https://github.com/sinatra/sinatra,Number of stars,8533.0
https://github.com/sinatra/sinatra,Number of forks,1597.0
https://github.com/sinatra/sinatra,Number of branches,2.0
https://github.com/playframework/playframework,Number of contributors,422.0
https://github.com/playframework/playframework,Number of commits,7560.0
https://github.com/playframework/playframework,Number of files,1678.0
https://github.com/playframework/playframework,Number of stars,8760.0
https://github.com/playframework/playframework,Number of forks,3038.0
https://github.com/playframework/playframework,Number of branches,8.0
https://github.com/linnovate/mean,Number of commits,1719.0
https://github.com/linnovate/mean,Number of contributors,174.0
https://github.com/linnovate/mean,Number of files,125.0
https://github.com/linnovate/mean,Number of stars,9720.0
https://github.com/linnovate/mean,Number of branches,86.0
https://github.com/linnovate/mean,Number of forks,2917.0
https://github.com/spring-projects/spring-framework,Number of contributors,187.0
https://github.com/spring-projects/spring-framework,Number of commits,12879.0
https://github.com/spring-projects/spring-framework,Number of files,7698.0
https://github.com/spring-projects/spring-framework,Number of stars,11670.0
https://github.com/spring-projects/spring-framework,Number of forks,9170.0
https://github.com/spring-projects/spring-framework,Number of branches,12.0
https://github.com/symfony/symfony,Number of contributors,429.0
https://github.com/symfony/symfony,Number of commits,26755.0
https://github.com/symfony/symfony,Number of files,5507.0
https://github.com/symfony/symfony,Number of forks,5267.0
https://github.com/symfony/symfony,Number of stars,13557.0
https://github.com/symfony/symfony,Number of branches,13.0
https://github.com/balderdashy/sails,Number of contributors,210.0
https://github.com/balderdashy/sails,Number of commits,6095.0
https://github.com/balderdashy/sails,Number of branches,38.0
https://github.com/balderdashy/sails,Number of files,273.0
https://github.com/balderdashy/sails,Number of stars,16195.0
https://github.com/balderdashy/sails,Number of forks,1659.0
https://github.com/pallets/flask,Number of contributors,368.0
https://github.com/pallets/flask,Number of commits,2557.0
https://github.com/pallets/flask,Number of files,220.0
https://github.com/pallets/flask,Number of branches,16.0
https://github.com/pallets/flask,Number of forks,7758.0
https://github.com/pallets/flask,Number of stars,24323.0
https://github.com/laravel/laravel,Number of contributors,377.0
https://github.com/laravel/laravel,Number of commits,5052.0
https://github.com/laravel/laravel,Number of files,78.0
https://github.com/laravel/laravel,Number of stars,28261.0
https://github.com/laravel/laravel,Number of forks,9337.0
https://github.com/laravel/laravel,Number of branches,6.0
https://github.com/expressjs/express,Number of contributors,192.0
https://github.com/expressjs/express,Number of commits,5207.0
https://github.com/expressjs/express,Number of files,217.0
https://github.com/expressjs/express,Number of stars,29162.0
https://github.com/expressjs/express,Number of forks,5341.0
https://github.com/expressjs/express,Number of branches,12.0
https://github.com/rails/rails,Number of commits,52320.0
https://github.com/rails/rails,Number of contributors,413.0
https://github.com/rails/rails,Number of files,3232.0
https://github.com/rails/rails,Number of stars,33922.0
https://github.com/rails/rails,Number of forks,13804.0
https://github.com/rails/rails,Number of branches,28.0
https://github.com/meteor/meteor,Number of branches,539.0
https://github.com/meteor/meteor,Number of contributors,323.0
https://github.com/meteor/meteor,Number of commits,16591.0
https://github.com/meteor/meteor,Number of files,2134.0
https://github.com/meteor/meteor,Number of forks,4520.0
https://github.com/meteor/meteor,Number of stars,36336.0
https://github.com/keen/keen-dataviz.js,Number of files,84.0
https://github.com/keen/keen-dataviz.js,Number of commits,224.0
https://github.com/keen/keen-dataviz.js,Number of contributors,7.0
https://github.com/keen/keen-dataviz.js,Number of stars,78.0
https://github.com/keen/keen-dataviz.js,Number of branches,7.0
https://github.com/keen/keen-dataviz.js,Number of forks,17.0
https://github.com/stamen/modestmaps-js,Number of files,133.0
https://github.com/stamen/modestmaps-js,Number of commits,292.0
https://github.com/stamen/modestmaps-js,Number of branches,25.0
https://github.com/stamen/modestmaps-js,Number of contributors,9.0
https://github.com/stamen/modestmaps-js,Number of forks,156.0
https://github.com/stamen/modestmaps-js,Number of stars,559.0
https://github.com/Netflix/vizceral,Number of files,62.0
https://github.com/Netflix/vizceral,Number of branches,6.0
https://github.com/Netflix/vizceral,Number of stars,932.0
https://github.com/Netflix/vizceral,Number of forks,54.0
https://github.com/Netflix/vizceral,Number of contributors,10.0
https://github.com/Netflix/vizceral,Number of commits,255.0
https://github.com/kartograph/kartograph.js,Number of contributors,5.0
https://github.com/kartograph/kartograph.js,Number of commits,238.0
https://github.com/kartograph/kartograph.js,Number of files,54.0
https://github.com/kartograph/kartograph.js,Number of stars,1456.0
https://github.com/kartograph/kartograph.js,Number of forks,234.0
https://github.com/kartograph/kartograph.js,Number of branches,4.0
https://github.com/Kozea/pygal,Number of commits,806.0
https://github.com/Kozea/pygal,Number of contributors,43.0
https://github.com/Kozea/pygal,Number of files,380.0
https://github.com/Kozea/pygal,Number of stars,1474.0
https://github.com/Kozea/pygal,Number of forks,295.0
https://github.com/Kozea/pygal,Number of branches,6.0
https://github.com/HumbleSoftware/envisionjs,Number of files,652.0
https://github.com/HumbleSoftware/envisionjs,Number of stars,1553.0
https://github.com/HumbleSoftware/envisionjs,Number of forks,253.0
https://github.com/HumbleSoftware/envisionjs,Number of branches,4.0
https://github.com/HumbleSoftware/envisionjs,Number of commits,564.0
https://github.com/HumbleSoftware/envisionjs,Number of contributors,2.0
https://github.com/uber/deck.gl,Number of files,337.0
https://github.com/uber/deck.gl,Number of contributors,24.0
https://github.com/uber/deck.gl,Number of commits,490.0
https://github.com/uber/deck.gl,Number of stars,1598.0
https://github.com/uber/deck.gl,Number of forks,114.0
https://github.com/uber/deck.gl,Number of branches,12.0
https://github.com/AnalyticalGraphicsInc/cesium,Number of contributors,101.0
https://github.com/AnalyticalGraphicsInc/cesium,Number of commits,19859.0
https://github.com/AnalyticalGraphicsInc/cesium,Number of files,4070.0
https://github.com/AnalyticalGraphicsInc/cesium,Number of branches,77.0
https://github.com/AnalyticalGraphicsInc/cesium,Number of forks,909.0
https://github.com/AnalyticalGraphicsInc/cesium,Number of stars,1892.0
https://github.com/okfn/recline,Number of contributors,54.0
https://github.com/okfn/recline,Number of commits,1382.0
https://github.com/okfn/recline,Number of files,263.0
https://github.com/okfn/recline,Number of forks,312.0
https://github.com/okfn/recline,Number of stars,1899.0
https://github.com/okfn/recline,Number of branches,20.0
https://github.com/samizdatco/arbor,Number of stars,2325.0
https://github.com/samizdatco/arbor,Number of files,126.0
https://github.com/samizdatco/arbor,Number of contributors,1.0
https://github.com/samizdatco/arbor,Number of commits,12.0
https://github.com/samizdatco/arbor,Number of forks,576.0
https://github.com/samizdatco/arbor,Number of branches,1.0
https://github.com/PMSI-AlignAlytics/dimple,Number of files,400.0
https://github.com/PMSI-AlignAlytics/dimple,Number of contributors,16.0
https://github.com/PMSI-AlignAlytics/dimple,Number of stars,2341.0
https://github.com/PMSI-AlignAlytics/dimple,Number of commits,244.0
https://github.com/PMSI-AlignAlytics/dimple,Number of forks,450.0
https://github.com/PMSI-AlignAlytics/dimple,Number of branches,3.0
https://github.com/Boris-Em/BEMSimpleLineGraph,Number of contributors,19.0
https://github.com/Boris-Em/BEMSimpleLineGraph,Number of files,55.0
https://github.com/Boris-Em/BEMSimpleLineGraph,Number of commits,279.0
https://github.com/Boris-Em/BEMSimpleLineGraph,Number of forks,378.0
https://github.com/Boris-Em/BEMSimpleLineGraph,Number of stars,2415.0
https://github.com/Boris-Em/BEMSimpleLineGraph,Number of branches,3.0
https://github.com/gka/chroma.js,Number of files,106.0
https://github.com/gka/chroma.js,Number of contributors,12.0
https://github.com/gka/chroma.js,Number of commits,255.0
https://github.com/gka/chroma.js,Number of stars,3447.0
https://github.com/gka/chroma.js,Number of forks,278.0
https://github.com/gka/chroma.js,Number of branches,4.0
https://github.com/FormidableLabs/victory,Number of stars,3504.0
https://github.com/FormidableLabs/victory,Number of files,21.0
https://github.com/FormidableLabs/victory,Number of contributors,19.0
https://github.com/FormidableLabs/victory,Number of forks,104.0
https://github.com/FormidableLabs/victory,Number of commits,324.0
https://github.com/FormidableLabs/victory,Number of branches,3.0
https://github.com/benpickles/peity,Number of files,81.0
https://github.com/benpickles/peity,Number of forks,357.0
https://github.com/benpickles/peity,Number of contributors,6.0
https://github.com/benpickles/peity,Number of stars,3732.0
https://github.com/benpickles/peity,Number of branches,2.0
https://github.com/benpickles/peity,Number of commits,308.0
https://github.com/densitydesign/raw,Number of contributors,9.0
https://github.com/densitydesign/raw,Number of commits,210.0
https://github.com/densitydesign/raw,Number of files,58.0
https://github.com/densitydesign/raw,Number of stars,3869.0
https://github.com/densitydesign/raw,Number of forks,835.0
https://github.com/densitydesign/raw,Number of branches,6.0
https://github.com/matplotlib/matplotlib,Number of contributors,442.0
https://github.com/matplotlib/matplotlib,Number of commits,19669.0
https://github.com/matplotlib/matplotlib,Number of files,4046.0
https://github.com/matplotlib/matplotlib,Number of forks,2218.0
https://github.com/matplotlib/matplotlib,Number of stars,4538.0
https://github.com/matplotlib/matplotlib,Number of branches,3.0
https://github.com/vega/vega,Number of files,154.0
https://github.com/vega/vega,Number of commits,1594.0
https://github.com/vega/vega,Number of contributors,26.0
https://github.com/vega/vega,Number of stars,4533.0
https://github.com/vega/vega,Number of forks,483.0
https://github.com/vega/vega,Number of branches,4.0
https://github.com/epochjs/epoch,Number of files,78.0
https://github.com/epochjs/epoch,Number of stars,4726.0
https://github.com/epochjs/epoch,Number of forks,272.0
https://github.com/epochjs/epoch,Number of contributors,18.0
https://github.com/epochjs/epoch,Number of commits,486.0
https://github.com/epochjs/epoch,Number of branches,2.0
https://github.com/dc-js/dc.js,Number of files,213.0
https://github.com/dc-js/dc.js,Number of stars,5370.0
https://github.com/dc-js/dc.js,Number of forks,1427.0
https://github.com/dc-js/dc.js,Number of contributors,95.0
https://github.com/dc-js/dc.js,Number of commits,2234.0
https://github.com/dc-js/dc.js,Number of branches,21.0
https://github.com/mozilla/metrics-graphics,Number of files,121.0
https://github.com/mozilla/metrics-graphics,Number of stars,6416.0
https://github.com/mozilla/metrics-graphics,Number of forks,383.0
https://github.com/mozilla/metrics-graphics,Number of contributors,41.0
https://github.com/mozilla/metrics-graphics,Number of commits,1401.0
https://github.com/mozilla/metrics-graphics,Number of branches,1.0
https://github.com/jacomyal/sigma.js,Number of files,169.0
https://github.com/jacomyal/sigma.js,Number of stars,6846.0
https://github.com/jacomyal/sigma.js,Number of forks,1076.0
https://github.com/jacomyal/sigma.js,Number of contributors,49.0
https://github.com/jacomyal/sigma.js,Number of commits,780.0
https://github.com/jacomyal/sigma.js,Number of branches,14.0
https://github.com/gionkunz/chartist-js,Number of files,192.0
https://github.com/gionkunz/chartist-js,Number of stars,8982.0
https://github.com/gionkunz/chartist-js,Number of forks,1486.0
https://github.com/gionkunz/chartist-js,Number of contributors,60.0
https://github.com/gionkunz/chartist-js,Number of commits,797.0
https://github.com/gionkunz/chartist-js,Number of branches,5.0
https://github.com/ecomfe/echarts,Number of files,680.0
https://github.com/ecomfe/echarts,Number of stars,15393.0
https://github.com/ecomfe/echarts,Number of forks,5294.0
https://github.com/ecomfe/echarts,Number of contributors,31.0
https://github.com/ecomfe/echarts,Number of commits,3510.0
https://github.com/ecomfe/echarts,Number of branches,3.0
https://github.com/Leaflet/Leaflet,Number of files,383.0
https://github.com/Leaflet/Leaflet,Number of stars,17149.0
https://github.com/Leaflet/Leaflet,Number of forks,2906.0
https://github.com/Leaflet/Leaflet,Number of contributors,416.0
https://github.com/Leaflet/Leaflet,Number of commits,5911.0
https://github.com/Leaflet/Leaflet,Number of branches,61.0
https://github.com/chartjs/Chart.js,Number of files,149.0
https://github.com/chartjs/Chart.js,Number of stars,27144.0
https://github.com/chartjs/Chart.js,Number of forks,7285.0
https://github.com/chartjs/Chart.js,Number of contributors,188.0
https://github.com/chartjs/Chart.js,Number of commits,2182.0
https://github.com/chartjs/Chart.js,Number of branches,5.0
https://github.com/d3/d3,Number of files,19.0
https://github.com/d3/d3,Number of stars,58608.0
https://github.com/d3/d3,Number of forks,15653.0
https://github.com/d3/d3,Number of contributors,117.0
https://github.com/d3/d3,Number of commits,4042.0
https://github.com/d3/d3,Number of branches,34.0
https://github.com/OperationCode/operationcode,Number of files,312.0
https://github.com/OperationCode/operationcode,Number of stars,107.0
https://github.com/OperationCode/operationcode,Number of forks,122.0
https://github.com/OperationCode/operationcode,Number of contributors,60.0
https://github.com/OperationCode/operationcode,Number of commits,801.0
https://github.com/OperationCode/operationcode,Number of branches,22.0
https://github.com/pybee/batavia,Number of files,304.0
https://github.com/pybee/batavia,Number of stars,450.0
https://github.com/pybee/batavia,Number of forks,179.0
https://github.com/pybee/batavia,Number of contributors,100.0
https://github.com/pybee/batavia,Number of commits,1076.0
https://github.com/pybee/batavia,Number of branches,8.0
https://github.com/hoodiehq/hoodie,Number of files,54.0
https://github.com/hoodiehq/hoodie,Number of stars,2181.0
https://github.com/hoodiehq/hoodie,Number of forks,182.0
https://github.com/hoodiehq/hoodie,Number of contributors,56.0
https://github.com/hoodiehq/hoodie,Number of commits,1211.0
https://github.com/hoodiehq/hoodie,Number of branches,8.0
https://github.com/HospitalRun/hospitalrun-frontend,Number of files,947.0
https://github.com/HospitalRun/hospitalrun-frontend,Number of stars,2319.0
https://github.com/HospitalRun/hospitalrun-frontend,Number of forks,555.0
https://github.com/HospitalRun/hospitalrun-frontend,Number of contributors,65.0
https://github.com/HospitalRun/hospitalrun-frontend,Number of commits,2163.0
https://github.com/HospitalRun/hospitalrun-frontend,Number of branches,35.0
https://github.com/python/cpython,Number of files,3765.0
https://github.com/python/cpython,Number of stars,2597.0
https://github.com/python/cpython,Number of forks,842.0
https://github.com/python/cpython,Number of contributors,134.0
https://github.com/python/cpython,Number of commits,82137.0
https://github.com/python/cpython,Number of branches,33.0
https://github.com/exercism/exercism.io,Number of files,619.0
https://github.com/exercism/exercism.io,Number of stars,2609.0
https://github.com/exercism/exercism.io,Number of forks,776.0
https://github.com/exercism/exercism.io,Number of contributors,361.0
https://github.com/exercism/exercism.io,Number of commits,5905.0
https://github.com/exercism/exercism.io,Number of branches,5.0
https://github.com/howdyai/botkit,Number of files,50.0
https://github.com/howdyai/botkit,Number of stars,5144.0
https://github.com/howdyai/botkit,Number of forks,966.0
https://github.com/howdyai/botkit,Number of contributors,104.0
https://github.com/howdyai/botkit,Number of commits,894.0
https://github.com/howdyai/botkit,Number of branches,8.0
https://github.com/rust-lang/rust,Number of files,9403.0
https://github.com/rust-lang/rust,Number of stars,19596.0
https://github.com/rust-lang/rust,Number of forks,3749.0
https://github.com/rust-lang/rust,Number of contributors,464.0
https://github.com/rust-lang/rust,Number of commits,55654.0
https://github.com/rust-lang/rust,Number of branches,5.0
https://github.com/django/django,Number of files,5689.0
https://github.com/django/django,Number of stars,22868.0
https://github.com/django/django,Number of forks,9242.0
https://github.com/django/django,Number of contributors,423.0
https://github.com/django/django,Number of commits,21836.0
https://github.com/django/django,Number of branches,42.0
https://github.com/nodejs/node,Number of files,20647.0
https://github.com/nodejs/node,Number of stars,30253.0
https://github.com/nodejs/node,Number of forks,5450.0
https://github.com/nodejs/node,Number of contributors,453.0
https://github.com/nodejs/node,Number of commits,14562.0
https://github.com/nodejs/node,Number of branches,128.0
https://github.com/benbalter/congressional-districts,Number of files,0.0
https://github.com/benbalter/congressional-districts,Number of stars,107.0
https://github.com/benbalter/congressional-districts,Number of forks,31.0
https://github.com/benbalter/congressional-districts,Number of contributors,1.0
https://github.com/benbalter/congressional-districts,Number of commits,5986.0
https://github.com/benbalter/congressional-districts,Number of branches,1.0
